Id,EmpName,Address,City,County,State,Phone,Email,Designation,SSN,SSN_encrypted
6258, susan m  fraser,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,901-034-4311,susanm.fraser_6258@vanausdal.org,CareManager,322134999,NULL
13519, tabitha a  stewart,47453 Whipple Ave Nw,Gardena,Los Angeles,CA,846-724-2834,tabithaa.stewart_13519@yglesias.com,CareManager,415096448,NULL
7597, morgan d  mento,47312 Whipple Ave Nw,Gardena,Los Angeles,CA,698-468-4468,morgand.mento_7597@honeywell.com,CareManager,354456141,NULL
8756, catherine   spence,47340 Whipple Ave Nw,Gardena,Los Angeles,CA,775-995-5930,catherine.spence_8756@glick.com,CareManager,336009953,NULL
1907, stephanie l  hayes,92 Marquette Ave,Hayward,Alameda,CA,565-235-4980,stephaniel.hayes_1907@yahoo.com,CareManager,342404800,NULL
11700, jennifer l  kelly,5056 Black Horse Pike,Burlingame,San Mateo,CA,325-243-4733,jenniferl.kelly_11700@mulqueen.org,CareManager,252786466,NULL
6698, mary l  hill,47291 Whipple Ave Nw,Gardena,Los Angeles,CA,219-774-2425,maryl.hill_6698@royster.com,CareManager,421398101,NULL
9411,Kiley Caldarera,99385 Charity St #1041,San Jose,Santa Clara,CA,409-427-4599,Kiley.Caldarera_9411@monarrez.org,CareManager,496061126,NULL
19740, rebecca r  collins,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,736-469-3108,rebeccar.collins_19740@ostrosky.com,CareManager,480811528,NULL
7832, kimberly   newcomb,47318 Whipple Ave Nw,Gardena,Los Angeles,CA,498-742-6899,kimberly.newcomb_7832@hotmail.com,CareManager,273969318,NULL
2092, tammy m  huff,96 Marquette Ave,Hayward,Alameda,CA,459-449-0086,tammym.huff_2092@venere.org,CareManager,536946507,NULL
10475, bridgette a  cross,296 Marquette Ave,Hayward,Alameda,CA,262-691-7595,bridgettea.cross_10475@monarrez.org,CareManager,335316552,NULL
6677, jessica m  hess,4936 Black Horse Pike,Burlingame,San Mateo,CA,882-437-8133,jessicam.hess_6677@hollack.org,CareManager,491226384,NULL
13020, krystal   rivera,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,579-643-6476,krystal.rivera_13020@mastella.com,CareManager,337205280,NULL
8207, linda s  ragan,242 Marquette Ave,Hayward,Alameda,CA,963-348-6258,lindas.ragan_8207@barfield.com,CareManager,432103869,NULL
10520, jennifer m  daniel,47382 Whipple Ave Nw,Gardena,Los Angeles,CA,281-198-6987,jenniferm.daniel_10520@reitler.com,CareManager,325331443,NULL
2356, stephanie l  king,68556 Central Hwy,San Leandro,Alameda,CA,510-391-8385,stephaniel.king_2356@gmail.com,CareManager,369806759,NULL
15829, laura l  greathouse,47508 Whipple Ave Nw,Gardena,Los Angeles,CA,273-911-9124,laural.greathouse_15829@briddick.com,CareManager,431021673,NULL
16355, susannah c  joseph,436 Marquette Ave,Hayward,Alameda,CA,373-732-9224,susannahc.joseph_16355@vocelka.com,CareManager,367382383,NULL
18840,Lavera Perin,5226 Black Horse Pike,Burlingame,San Mateo,CA,810-068-6467,Lavera.Perin_18840@mondella.com,CareManager,274584066,NULL
17807, tracy m  ross,5201 Black Horse Pike,Burlingame,San Mateo,CA,769-969-6734,tracym.ross_17807@uyetake.org,CareManager,378386256,NULL
13729, jessie d  turner,47458 Whipple Ave Nw,Gardena,Los Angeles,CA,666-604-0180,jessied.turner_13729@slusarski.com,CareManager,488336982,NULL
8530, melissa e  schneider,68556 Central Hwy,San Leandro,Alameda,CA,861-575-0152,melissae.schneider_8530@ostrosky.com,CareManager,399530895,NULL
12368, elise j  mitchell,47426 Whipple Ave Nw,Gardena,Los Angeles,CA,893-703-5538,elisej.mitchell_12368@ostrosky.com,CareManager,484571655,NULL
5480, melissa d  carnley,47262 Whipple Ave Nw,Gardena,Los Angeles,CA,529-584-8324,melissad.carnley_5480@aol.com,CareManager,421650480,NULL
11511, lindsey c  hunley,99385 Charity St #1091,San Jose,Santa Clara,CA,786-511-0486,lindseyc.hunley_11511@honeywell.com,CareManager,438956154,NULL
16506, anita l  krecic,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,799-006-9250,anital.krecic_16506@corrio.com,CareManager,366233535,NULL
7774, jennifer   mullinax,68556 Central Hwy,San Leandro,Alameda,CA,469-924-6839,jennifer.mullinax_7774@bowley.org,CareManager,249286725,NULL
16338, mary e  jones,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,273-500-3891,marye.jones_16338@dickerson.org,CareManager,422866683,NULL
12911, ashley s  ramirez,354 Marquette Ave,Hayward,Alameda,CA,978-045-1758,ashleys.ramirez_12911@yglesias.com,CareManager,361007206,NULL
16215, jennifer k  huntington,99385 Charity St #1203,San Jose,Santa Clara,CA,812-367-3441,jenniferk.huntington_16215@hollack.org,CareManager,437928654,NULL
4367, debra a  vandusen,4881 Black Horse Pike,Burlingame,San Mateo,CA,849-177-2999,debraa.vandusen_4367@honeywell.com,CareManager,290558386,NULL
14927, holly e  caudle,402 Marquette Ave,Hayward,Alameda,CA,799-951-4177,hollye.caudle_14927@rhym.com,CareManager,529641529,NULL
3100, ruth m  musial,120 Marquette Ave,Hayward,Alameda,CA,265-712-8997,ruthm.musial_3100@bowley.org,CareManager,258289144,NULL
2544, mary   levin,4838 Black Horse Pike,Burlingame,San Mateo,CA,736-741-2523,mary.levin_2544@dickerson.org,CareManager,515309436,NULL
3982, doris g  smith,141 Marquette Ave,Hayward,Alameda,CA,473-248-4600,dorisg.smith_3982@mondella.com,CareManager,426123527,NULL
5526, ashley a  cathlino,4909 Black Horse Pike,Burlingame,San Mateo,CA,781-664-5340,ashleya.cathlino_5526@glick.com,CareManager,444182530,NULL
16078, linda k  heyes,429 Marquette Ave,Hayward,Alameda,CA,432-147-0353,lindak.heyes_16078@hotmail.com,CareManager,409786689,NULL
12595, marci l  ockerman,47431 Whipple Ave Nw,Gardena,Los Angeles,CA,757-658-4254,marcil.ockerman_12595@shinko.com,CareManager,512530106,NULL
8647, martha   simmons,47337 Whipple Ave Nw,Gardena,Los Angeles,CA,820-765-1575,martha.simmons_8647@briddick.com,CareManager,379034705,NULL
14972, nicole r  chronabery,47488 Whipple Ave Nw,Gardena,Los Angeles,CA,843-483-7010,nicoler.chronabery_14972@gmail.com,CareManager,521195950,NULL
18609, peggy m  welch,99385 Charity St #1260,San Jose,Santa Clara,CA,323-169-1189,peggym.welch_18609@hollack.org,CareManager,524462528,NULL
18122, beverly a  snellgrove,47563 Whipple Ave Nw,Gardena,Los Angeles,CA,343-171-1461,beverlya.snellgrove_18122@mulqueen.org,CareManager,454961738,NULL
886, mary e  clanton,47154 Whipple Ave Nw,Gardena,Los Angeles,CA,245-997-3089,marye.clanton_886@caudy.org,CareManager,458055154,NULL
14116,Yuki Whobrey,68556 Central Hwy,San Leandro,Alameda,CA,686-037-3681,Yuki.Whobrey_14116@ostrosky.com,CareManager,485436011,NULL
6065, donna j  elliott,191 Marquette Ave,Hayward,Alameda,CA,739-956-4399,donnaj.elliott_6065@uyetake.org,CareManager,340623978,NULL
4511, megan s  welch,154 Marquette Ave,Hayward,Alameda,CA,824-754-8814,megans.welch_4511@hollack.org,CareManager,507510636,NULL
19903, lisa r  curry,47605 Whipple Ave Nw,Gardena,Los Angeles,CA,940-239-8122,lisar.curry_19903@yglesias.com,CareManager,481108350,NULL
15581, theresa m  finnegan,5148 Black Horse Pike,Burlingame,San Mateo,CA,905-530-4250,theresam.finnegan_15581@gmail.com,CareManager,274597415,NULL
9450,Lorrie Nestle,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,830-851-2744,Lorrie.Nestle_9450@vanausdal.org,CareManager,277985722,NULL
2554, sherry   lewis,107 Marquette Ave,Hayward,Alameda,CA,319-090-7392,sherry.lewis_2554@aol.com,CareManager,318761584,NULL
8392, kathleen   romero,246 Marquette Ave,Hayward,Alameda,CA,328-274-5928,kathleen.romero_8392@reitler.com,CareManager,479888917,NULL
19547, stefanie a  campbell-johnson,512 Marquette Ave,Hayward,Alameda,CA,900-711-8576,stefaniea.campbell-johnson_19547@vocelka.com,CareManager,256691140,NULL
3695, jean m  romines,4865 Black Horse Pike,Burlingame,San Mateo,CA,408-047-4676,jeanm.romines_3695@rim.org,CareManager,324393173,NULL
17850, debra s  sadler,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,957-939-7188,debras.sadler_17850@lindall.com,CareManager,321078341,NULL
12666, julie   palhof,5079 Black Horse Pike,Burlingame,San Mateo,CA,575-769-3219,julie.palhof_12666@caudy.org,CareManager,494358516,NULL
16110, penny c  hitchcock,5161 Black Horse Pike,Burlingame,San Mateo,CA,590-982-6032,pennyc.hitchcock_16110@dickerson.org,CareManager,308213332,NULL
7895, natalie   ochoa,4965 Black Horse Pike,Burlingame,San Mateo,CA,255-086-5098,natalie.ochoa_7895@yglesias.com,CareManager,322400319,NULL
6421, samantha   grant,47284 Whipple Ave Nw,Gardena,Los Angeles,CA,855-563-4596,samantha.grant_6421@barfield.com,CareManager,329098188,NULL
11990, hope   lohr,47417 Whipple Ave Nw,Gardena,Los Angeles,CA,909-921-9235,hope.lohr_11990@saylors.org,CareManager,474778028,NULL
7060, ulyssa l  kinsella,68556 Central Hwy,San Leandro,Alameda,CA,475-929-4114,ulyssal.kinsella_7060@mondella.com,CareManager,412419543,NULL
15624, leigh v  ford,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,402-991-4806,leighv.ford_15624@morasca.com,CareManager,401239909,NULL
3322, tamala d  payne,68556 Central Hwy,San Leandro,Alameda,CA,309-542-3262,tamalad.payne_3322@glick.com,CareManager,415732047,NULL
9400,Art Venere,270 Marquette Ave,Hayward,Alameda,CA,562-773-2537,Art.Venere_9400@corrio.com,CareManager,312302282,NULL
14255, teresa m  alexander,386 Marquette Ave,Hayward,Alameda,CA,676-467-9008,teresam.alexander_14255@cox.net,CareManager,367141962,NULL
2796, amanda c  mcclure,4844 Black Horse Pike,Burlingame,San Mateo,CA,976-198-6871,amandac.mcclure_2796@bowley.org,CareManager,459269131,NULL
4402, tiffany n  veysey,151 Marquette Ave,Hayward,Alameda,CA,253-181-5729,tiffanyn.veysey_4402@reitler.com,CareManager,460074961,NULL
8236, christina a  reavely,68556 Central Hwy,San Leandro,Alameda,CA,237-229-8466,christinaa.reavely_8236@lindall.com,CareManager,439942739,NULL
16720, jamie m  loveland,68556 Central Hwy,San Leandro,Alameda,CA,640-973-0755,jamiem.loveland_16720@gmail.com,CareManager,423385873,NULL
13096, angelica   ronzino,358 Marquette Ave,Hayward,Alameda,CA,653-722-6063,angelica.ronzino_13096@mastella.com,CareManager,363914281,NULL
14220, ronda r  adams,5116 Black Horse Pike,Burlingame,San Mateo,CA,593-889-7156,rondar.adams_14220@aol.com,CareManager,476494783,NULL
13548, lisa m  stubblefield,5100 Black Horse Pike,Burlingame,San Mateo,CA,273-030-9042,lisam.stubblefield_13548@saylors.org,CareManager,262515544,NULL
5316, cheryl d  brown,4904 Black Horse Pike,Burlingame,San Mateo,CA,522-188-8782,cheryld.brown_5316@mulqueen.org,CareManager,352943680,NULL
8056, victoria l  perkins,238 Marquette Ave,Hayward,Alameda,CA,750-241-2995,victorial.perkins_8056@gmail.com,CareManager,327912691,NULL
10618, brianna j  devries,299 Marquette Ave,Hayward,Alameda,CA,299-732-3925,briannaj.devries_10618@glick.com,CareManager,293617007,NULL
3901, betty s  shell,47224 Whipple Ave Nw,Gardena,Los Angeles,CA,548-774-3889,bettys.shell_3901@monarrez.org,CareManager,289471943,NULL
1151, jaclyn b  davis,74 Marquette Ave,Hayward,Alameda,CA,867-704-7607,jaclynb.davis_1151@slusarski.com,CareManager,337855595,NULL
17069, tiffany l  mitchell,453 Marquette Ave,Hayward,Alameda,CA,647-340-0565,tiffanyl.mitchell_17069@yahoo.com,CareManager,450804681,NULL
18395, ana b  torralbas,5215 Black Horse Pike,Burlingame,San Mateo,CA,487-281-8970,anab.torralbas_18395@centini.org,CareManager,341171436,NULL
9576, elizabeth a  almond,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,548-811-8356,elizabetha.almond_9576@gmail.com,CareManager,299750083,NULL
17770, rebecca   rodriguez,68556 Central Hwy,San Leandro,Alameda,CA,516-671-9071,rebecca.rodriguez_17770@mastella.com,CareManager,262474641,NULL
12365, jamie d  minor,341 Marquette Ave,Hayward,Alameda,CA,643-111-3584,jamied.minor_12365@vocelka.com,CareManager,358643191,NULL
8466, leslie s  sanabria,4979 Black Horse Pike,Burlingame,San Mateo,CA,780-042-8708,leslies.sanabria_8466@mondella.com,CareManager,267032552,NULL
5669, amy w  contreras,4912 Black Horse Pike,Burlingame,San Mateo,CA,685-016-1704,amyw.contreras_5669@yahoo.com,CareManager,540284718,NULL
2537, marianne e  lepore,107 Marquette Ave,Hayward,Alameda,CA,951-959-5423,mariannee.lepore_2537@yglesias.com,CareManager,497092669,NULL
16194, susan l  hughen,5163 Black Horse Pike,Burlingame,San Mateo,CA,682-593-3210,susanl.hughen_16194@morasca.com,CareManager,469761763,NULL
11801, kimberly l  kozlov,5058 Black Horse Pike,Burlingame,San Mateo,CA,613-441-2830,kimberlyl.kozlov_11801@briddick.com,CareManager,526081376,NULL
4834, louise j  adkins,68556 Central Hwy,San Leandro,Alameda,CA,402-971-8341,louisej.adkins_4834@aol.com,CareManager,521619491,NULL
17598, sheila d  quinlan,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,779-486-3487,sheilad.quinlan_17598@hotmail.com,CareManager,354283147,NULL
11952, sherry   lewis,5062 Black Horse Pike,Burlingame,San Mateo,CA,785-252-3898,sherry.lewis_11952@saylors.org,CareManager,529254581,NULL
18143, ashley a  south,5209 Black Horse Pike,Burlingame,San Mateo,CA,704-695-7007,ashleya.south_18143@shinko.com,CareManager,435225888,NULL
10226, silvana   catignani,47375 Whipple Ave Nw,Gardena,Los Angeles,CA,382-618-4505,silvana.catignani_10226@hotmail.com,CareManager,420581250,NULL
10482, virginia s  crowley,5027 Black Horse Pike,Burlingame,San Mateo,CA,389-752-7631,virginias.crowley_10482@reitler.com,CareManager,340144361,NULL
18778, melissa   wood,68556 Central Hwy,San Leandro,Alameda,CA,975-233-3075,melissa.wood_18778@morasca.com,CareManager,331080725,NULL
3696, carolyn   romo,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,409-500-6534,carolyn.romo_3696@royster.com,CareManager,271224122,NULL
861, linda k  cheek,47154 Whipple Ave Nw,Gardena,Los Angeles,CA,719-084-9961,lindak.cheek_861@monarrez.org,CareManager,391898793,NULL
3108, jayla a  nails,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,949-073-5341,jaylaa.nails_3108@mondella.com,CareManager,271530383,NULL
10394, shannon   copeland,47379 Whipple Ave Nw,Gardena,Los Angeles,CA,609-684-0593,shannon.copeland_10394@saylors.org,CareManager,503987935,NULL
2344, dawn m  kilpatrick,102 Marquette Ave,Hayward,Alameda,CA,455-262-0029,dawnm.kilpatrick_2344@vanausdal.org,CareManager,477114393,NULL
11722, laura l  kent,68556 Central Hwy,San Leandro,Alameda,CA,292-940-7066,laural.kent_11722@ostrosky.com,CareManager,378568854,NULL
11994, alyssa k  long,5063 Black Horse Pike,Burlingame,San Mateo,CA,631-636-3621,alyssak.long_11994@mastella.com,CareManager,438591706,NULL
7437, maranda j  martin,99385 Charity St #994,San Jose,Santa Clara,CA,735-042-2937,marandaj.martin_7437@hollack.org,CareManager,313097337,NULL
9034, rebecca l  turner,68556 Central Hwy,San Leandro,Alameda,CA,217-431-2228,rebeccal.turner_9034@lindall.com,CareManager,344462885,NULL
3730, jessica m  ruff,135 Marquette Ave,Hayward,Alameda,CA,581-437-6821,jessicam.ruff_3730@morasca.com,CareManager,286425073,NULL
6317, yazmin i  garcia,197 Marquette Ave,Hayward,Alameda,CA,715-629-0516,yazmini.garcia_6317@rim.org,CareManager,525063161,NULL
7606, amanda c  meservy,68556 Central Hwy,San Leandro,Alameda,CA,846-602-7475,amandac.meservy_7606@morasca.com,CareManager,535245376,NULL
7858, hannah n  noble,68556 Central Hwy,San Leandro,Alameda,CA,656-942-9862,hannahn.noble_7858@mondella.com,CareManager,281365442,NULL
13254, tammy   scott,5093 Black Horse Pike,Burlingame,San Mateo,CA,906-876-6167,tammy.scott_13254@mondella.com,CareManager,287003820,NULL
17282, jennifer   oatman,47543 Whipple Ave Nw,Gardena,Los Angeles,CA,502-632-1362,jennifer.oatman_17282@mondella.com,CareManager,436568311,NULL
10798, adriana a  espinosa,68556 Central Hwy,San Leandro,Alameda,CA,659-135-9512,adrianaa.espinosa_10798@morasca.com,CareManager,471641374,NULL
9537, lorraine a  afshari,99385 Charity St #1044,San Jose,Santa Clara,CA,635-702-1780,lorrainea.afshari_9537@barfield.com,CareManager,297086177,NULL
15451, lia   eggers,47499 Whipple Ave Nw,Gardena,Los Angeles,CA,750-585-5875,lia.eggers_15451@uyetake.org,CareManager,346377879,NULL
5127, tonya m  bennett,99385 Charity St #939,San Jose,Santa Clara,CA,390-744-6521,tonyam.bennett_5127@honeywell.com,CareManager,323554309,NULL
8966, mary r  thorn,47345 Whipple Ave Nw,Gardena,Los Angeles,CA,928-474-8666,maryr.thorn_8966@dickerson.org,CareManager,414276560,NULL
3310, lanita d  patrick,125 Marquette Ave,Hayward,Alameda,CA,617-417-2625,lanitad.patrick_3310@hotmail.com,CareManager,281306681,NULL
16820, manuela b  marshall,47532 Whipple Ave Nw,Gardena,Los Angeles,CA,955-907-9030,manuelab.marshall_16820@mastella.com,CareManager,323126928,NULL
7387, aileen p  mann,47307 Whipple Ave Nw,Gardena,Los Angeles,CA,825-822-4512,aileenp.mann_7387@vocelka.com,CareManager,335324895,NULL
19235, rebecca r  berkel,5235 Black Horse Pike,Burlingame,San Mateo,CA,641-088-1039,rebeccar.berkel_19235@yahoo.com,CareManager,459887600,NULL
15686, helena   fultz,47505 Whipple Ave Nw,Gardena,Los Angeles,CA,583-810-7566,helena.fultz_15686@mondella.com,CareManager,268709284,NULL
18287, sheila a  symonds,482 Marquette Ave,Hayward,Alameda,CA,536-966-9392,sheilaa.symonds_18287@rim.org,CareManager,359852999,NULL
18727, misty l  willis,47577 Whipple Ave Nw,Gardena,Los Angeles,CA,303-522-8920,mistyl.willis_18727@rhym.com,CareManager,291533619,NULL
12515, elizabeth d  neel,5075 Black Horse Pike,Burlingame,San Mateo,CA,429-551-4964,elizabethd.neel_12515@chui.com,CareManager,430083069,NULL
4560, kirsten   whitmore,4886 Black Horse Pike,Burlingame,San Mateo,CA,649-456-8284,kirsten.whitmore_4560@gmail.com,CareManager,451734401,NULL
7521, lisa   mcewen,99385 Charity St #996,San Jose,Santa Clara,CA,873-336-0682,lisa.mcewen_7521@honeywell.com,CareManager,510360104,NULL
17874, marina a  santiago,5203 Black Horse Pike,Burlingame,San Mateo,CA,275-471-3889,marinaa.santiago_17874@corrio.com,CareManager,418719463,NULL
240, vanessa e  arnold,4800 Black Horse Pike,Burlingame,San Mateo,CA,528-139-5694,vanessae.arnold_240@caudy.org,CareManager,893549287,NULL
19651, judith m  chaple,47599 Whipple Ave Nw,Gardena,Los Angeles,CA,440-985-0165,judithm.chaple_19651@cox.net,CareManager,482383253,NULL
15732, julie a  gatlin,5152 Black Horse Pike,Burlingame,San Mateo,CA,473-986-8424,juliea.gatlin_15732@gmail.com,CareManager,430510936,NULL
8273, chrystal r  rhude,4974 Black Horse Pike,Burlingame,San Mateo,CA,742-652-5175,chrystalr.rhude_8273@hollack.org,CareManager,524971170,NULL
12078, mary m  mallory,5065 Black Horse Pike,Burlingame,San Mateo,CA,944-382-2214,marym.mallory_12078@reitler.com,CareManager,410560182,NULL
6334, julie a  gatlin,197 Marquette Ave,Hayward,Alameda,CA,306-898-4035,juliea.gatlin_6334@vanausdal.org,CareManager,266735006,NULL
11134, laura a  green,68556 Central Hwy,San Leandro,Alameda,CA,221-553-1144,lauraa.green_11134@gmail.com,CareManager,300339993,NULL
18147, jennifer l  sparacino,99385 Charity St #1249,San Jose,Santa Clara,CA,783-106-5559,jenniferl.sparacino_18147@briddick.com,CareManager,446794873,NULL
3317, fallon c  paulk,4856 Black Horse Pike,Burlingame,San Mateo,CA,231-107-9941,fallonc.paulk_3317@slusarski.com,CareManager,466564072,NULL
2932, jessica l  miles,116 Marquette Ave,Hayward,Alameda,CA,736-748-8843,jessical.miles_2932@morasca.com,CareManager,535645956,NULL
19970, adrianna n  debernardi,47607 Whipple Ave Nw,Gardena,Los Angeles,CA,312-601-0182,adriannan.debernardi_19970@saylors.org,CareManager,469442761,NULL
15082, amanda l  cooney,68556 Central Hwy,San Leandro,Alameda,CA,501-259-8295,amandal.cooney_15082@mulqueen.org,CareManager,261305967,NULL
190, shayna c  ammons,4800 Black Horse Pike,Burlingame,San Mateo,CA,860-411-1205,shaynac.ammons_190@gmail.com,CareManager,343307940,NULL
9407,Sage Wieser,5001 Black Horse Pike,Burlingame,San Mateo,CA,551-069-7978,Sage.Wieser_9407@briddick.com,CareManager,395408884,NULL
